cell,cycle,q_dis,n_raw_narrow,w_narrow_4_dur,w_narrow_8_dur,w_narrow_16_dur,w_narrow_32_dur,n_raw_medium,w_medium_4_dur,w_medium_8_dur,w_medium_16_dur,w_medium_32_dur,n_raw_wide,w_wide_4_dur,w_wide_8_dur,w_wide_16_dur,w_wide_32_dur,soh,row
CS2_36,67,1.0753270767380734,88,2611.2867193474667,2611.2867193474667,2611.2867193474667,2611.2867193474667,157,4682.331752680155,4682.331752680155,4682.331752680155,4682.331752680155,192,5732.846709081845,5732.846709081845,5732.846709081845,5732.846709081845,0.948292444088756,994
CS2_36,68,1.0742967141089057,88,2611.318286592752,2611.318286592752,2611.318286592752,2611.318286592752,157,4682.363641552016,4682.363641552016,4682.363641552016,4682.363641552016,191,5702.878823590319,5702.878823590319,5702.878823590319,5702.878823590319,0.9473838041809106,995
CS2_36,69,1.0709581766944574,88,2611.317726792564,2611.317726792564,2611.317726792564,2611.317726792564,156,4652.347911462042,4652.347911462042,4652.347911462042,4652.347911462042,190,5672.847252900625,5672.847252900625,5672.847252900625,5672.847252900625,0.9444396675801356,996
CS2_36,70,1.0725533739879616,88,2611.319392503996,2611.319392503996,2611.319392503996,2611.319392503996,156,4652.303718639945,4652.303718639945,4652.303718639945,4652.303718639945,191,5702.834394835227,5702.834394835227,5702.834394835227,5702.834394835227,0.9458464149530832,997
CS2_36,71,1.0719708180444592,87,2581.304737312981,2581.304737312981,2581.304737312981,2581.304737312981,155,4622.336229405977,4622.336229405977,4622.336229405977,4622.336229405977,191,5702.8669976965175,5702.8669976965175,5702.8669976965175,5702.8669976965175,0.9453326797264412,998
CS2_36,72,1.0674647245003577,86,2551.2884992820327,2551.2884992820327,2551.2884992820327,2551.2884992820327,155,4622.335272711614,4622.335272711614,4622.335272711614,4622.335272711614,190,5672.865755279316,5672.865755279316,5672.865755279316,5672.865755279316,0.9413589171823132,999
CS2_36,73,1.0667480709713573,89,2641.3018342492,2641.3018342492,2641.3018342492,2641.3018342492,156,4652.300832541834,4652.300832541834,4652.300832541834,4652.300832541834,189,5642.800566137128,5642.800566137128,5642.800566137128,5642.800566137128,0.9407269260967336,1000
CS2_36,74,1.0660523352198616,87,2581.27167440005,2581.27167440005,2581.27167440005,2581.27167440005,156,4652.316958507698,4652.316958507698,4652.316958507698,4652.316958507698,189,5642.816587281763,5642.816587281763,5642.816587281763,5642.816587281763,0.9401133816501204,1001
CS2_36,75,1.0652255854326107,87,2581.30285432504,2581.30285432504,2581.30285432504,2581.30285432504,156,4652.332570282073,4652.332570282073,4652.332570282073,4652.332570282073,189,5642.832399806415,5642.832399806415,5642.832399806415,5642.832399806415,0.939384300616673,1002
CS2_36,76,1.063574248977872,88,2611.302425281494,2611.302425281494,2611.302425281494,2611.302425281494,155,4622.317024962569,4622.317024962569,4622.317024962569,4622.317024962569,189,5642.816525367438,5642.816525367438,5642.816525367438,5642.816525367438,0.9379280461276416,1003
CS2_36,77,1.0658822653426585,87,2581.2887873859145,2581.2887873859145,2581.2887873859145,2581.2887873859145,156,4652.319581389776,4652.319581389776,4652.319581389776,4652.319581389776,189,5642.819834209047,5642.819834209047,5642.819834209047,5642.819834209047,0.9399634031152097,1004
CS2_36,78,1.065200565336749,87,2581.3045625073137,2581.3045625073137,2581.3045625073137,2581.3045625073137,155,4622.336379956221,4622.336379956221,4622.336379956221,4622.336379956221,189,5642.852143779513,5642.852143779513,5642.852143779513,5642.852143779513,0.939362236290042,1005
CS2_36,79,1.064430770494024,88,2611.319935707783,2611.319935707783,2611.319935707783,2611.319935707783,155,4622.273743557045,4622.273743557045,4622.273743557045,4622.273743557045,189,5642.789725178154,5642.789725178154,5642.789725178154,5642.789725178154,0.938683381782752,1006
CS2_36,80,1.063916447403507,87,2581.3047885306296,2581.3047885306296,2581.3047885306296,2581.3047885306296,154,4592.274296018179,4592.274296018179,4592.274296018179,4592.274296018179,189,5642.804694992548,5642.804694992548,5642.804694992548,5642.804694992548,0.938229818665903,1007
CS2_36,81,1.063514544904173,87,2581.3045248083654,2581.3045248083654,2581.3045248083654,2581.3045248083654,154,4592.321161536442,4592.321161536442,4592.321161536442,4592.321161536442,189,5642.851763025567,5642.851763025567,5642.851763025567,5642.851763025567,0.937875395242906,1008
CS2_36,84,1.0617553751982882,87,2581.258049216878,2581.258049216878,2581.258049216878,2581.258049216878,154,4592.274435811618,4592.274435811618,4592.274435811618,4592.274435811618,189,5642.80541164364,5642.80541164364,5642.80541164364,5642.80541164364,0.9363240464709393,1011
CS2_36,85,1.0609471229431904,87,2581.2578485517297,2581.2578485517297,2581.2578485517297,2581.2578485517297,154,4592.274290514411,4592.274290514411,4592.274290514411,4592.274290514411,188,5612.790393999254,5612.790393999254,5612.790393999254,5612.790393999254,0.9356112777487454,1012
CS2_36,86,1.060389839233309,87,2581.3047415133333,2581.3047415133333,2581.3047415133333,2581.3047415133333,154,4592.321051076113,4592.321051076113,4592.321051076113,4592.321051076113,188,5612.821436060651,5612.821436060651,5612.821436060651,5612.821436060651,0.935119829199996,1013
CS2_36,87,1.059796332598836,87,2581.288986487023,2581.288986487023,2581.288986487023,2581.288986487023,154,4592.305405076535,4592.305405076535,4592.305405076535,4592.305405076535,188,5612.821229415655,5612.821229415655,5612.821229415655,5612.821229415655,0.9345964369511046,1014
CS2_36,89,1.058691219575465,87,2581.3045758105,2581.3045758105,2581.3045758105,2581.3045758105,155,4622.320448169252,4622.320448169252,4622.320448169252,4622.320448169252,188,5612.821027176571,5612.821027176571,5612.821027176571,5612.821027176571,0.9336218773472436,1016
CS2_36,90,1.0589330269865584,87,2581.27364728722,2581.27364728722,2581.27364728722,2581.27364728722,154,4592.290148898435,4592.290148898435,4592.290148898435,4592.290148898435,188,5612.806082409632,5612.806082409632,5612.806082409632,5612.806082409632,0.9338351186445428,1017
CS2_36,91,1.057621604881767,87,2581.289121262962,2581.289121262962,2581.289121262962,2581.289121262962,154,4592.305418755568,4592.305418755568,4592.305418755568,4592.305418755568,188,5612.8213059463305,5612.8213059463305,5612.8213059463305,5612.8213059463305,0.9326786224492112,1018
CS2_36,92,1.0569429043677945,87,2581.2890030383714,2581.2890030383714,2581.2890030383714,2581.2890030383714,154,4592.305282992253,4592.305282992253,4592.305282992253,4592.305282992253,187,5582.805026788032,5582.805026788032,5582.805026788032,5582.805026788032,0.9320801007685782,1019
CS2_36,93,1.0558419013567004,87,2581.2890807220247,2581.2890807220247,2581.2890807220247,2581.2890807220247,154,4592.3053170320345,4592.3053170320345,4592.3053170320345,4592.3053170320345,187,5582.789978573041,5582.789978573041,5582.789978573041,5582.789978573041,0.9311091656373748,1020
CS2_36,94,1.0494303755372698,88,2611.2860845453106,2611.2860845453106,2611.2860845453106,2611.2860845453106,153,4562.27038488962,4562.27038488962,4562.27038488962,4562.27038488962,187,5582.78528916568,5582.78528916568,5582.78528916568,5582.78528916568,0.925455070598599,1021
CS2_36,95,1.0479748539259148,90,2671.347166897904,2671.347166897904,2671.347166897904,2671.347166897904,154,4592.316143194155,4592.316143194155,4592.316143194155,4592.316143194155,185,5522.785439318395,5522.785439318395,5522.785439318395,5522.785439318395,0.924171498208287,1022
CS2_36,96,1.046789813257938,90,2671.3472620049724,2671.3472620049724,2671.3472620049724,2671.3472620049724,153,4562.254104047723,4562.254104047723,4562.254104047723,4562.254104047723,185,5522.7384872193215,5522.7384872193215,5522.7384872193215,5522.7384872193215,0.9231264532766656,1023
CS2_36,99,1.054433003579749,88,2611.3274308149967,2611.3274308149967,2611.3274308149967,2611.3274308149967,154,4592.319020621088,4592.319020621088,4592.319020621088,4592.319020621088,187,5582.822564702276,5582.822564702276,5582.822564702276,5582.822564702276,0.9298667091371354,1024
CS2_36,100,1.0537609639464105,87,2581.3127356983387,2581.3127356983387,2581.3127356983387,2581.3127356983387,154,4592.319830858567,4592.319830858567,4592.319830858567,4592.319830858567,187,5582.808008242115,5582.808008242115,5582.808008242115,5582.808008242115,0.9292740614486236,1025
CS2_36,101,1.059147240474413,89,2641.343740216158,2641.343740216158,2641.343740216158,2641.343740216158,155,4622.335974170139,4622.335974170139,4622.335974170139,4622.335974170139,187,5582.824832924107,5582.824832924107,5582.824832924107,5582.824832924107,0.93402402584901,1026
CS2_36,102,1.060261149013189,84,2491.2705609274635,2491.2705609274635,2491.2705609274635,2491.2705609274635,154,4592.341832683509,4592.341832683509,4592.341832683509,4592.341832683509,188,5612.862334549318,5612.862334549318,5612.862334549318,5612.862334549318,0.9350063419029604,1027
CS2_36,103,1.0550946667536172,84,2491.2736502438784,2491.2736502438784,2491.2736502438784,2491.2736502438784,153,4562.328221813295,4562.328221813295,4562.328221813295,4562.328221813295,188,5612.8486774891935,5612.8486774891935,5612.8486774891935,5612.8486774891935,0.9304502061975968,1028
CS2_36,104,1.0521230648066542,86,2551.295532776814,2551.295532776814,2551.295532776814,2551.295532776814,153,4562.320822072405,4562.320822072405,4562.320822072405,4562.320822072405,186,5552.809051661257,5552.809051661257,5552.809051661257,5552.809051661257,0.927829656846517,1029
CS2_36,105,1.0519960895014853,86,2551.2668581806065,2551.2668581806065,2551.2668581806065,2551.2668581806065,153,4562.289110084399,4562.289110084399,4562.289110084399,4562.289110084399,186,5552.792779583673,5552.792779583673,5552.792779583673,5552.792779583673,0.92771768187157,1030
CS2_36,106,1.0515645026739158,86,2551.298478163939,2551.298478163939,2551.298478163939,2551.298478163939,153,4562.322075656542,4562.322075656542,4562.322075656542,4562.322075656542,187,5582.841014911828,5582.841014911828,5582.841014911828,5582.841014911828,0.9273370809024268,1031
CS2_36,107,1.0488550894048654,85,2521.2510867673554,2521.2510867673554,2521.2510867673554,2521.2510867673554,153,4562.27396666912,4562.27396666912,4562.27396666912,4562.27396666912,186,5552.777726508881,5552.777726508881,5552.777726508881,5552.777726508881,0.9249477463580498,1032
CS2_36,108,1.055511996072644,88,2611.327899870841,2611.327899870841,2611.327899870841,2611.327899870841,154,4592.319868858438,4592.319868858438,4592.319868858438,4592.319868858438,187,5582.823993493788,5582.823993493788,5582.823993493788,5582.823993493788,0.9308182339804834,1033
CS2_36,109,1.0570356819010431,84,2491.2710989053594,2491.2710989053594,2491.2710989053594,2491.2710989053594,153,4562.311752553505,4562.311752553505,4562.311752553505,4562.311752553505,188,5612.85124334399,5612.85124334399,5612.85124334399,5612.85124334399,0.9321619179530092,1034
CS2_36,111,1.047158092077705,86,2551.2979928425048,2551.2979928425048,2551.2979928425048,2551.2979928425048,152,4532.290126882086,4532.290126882086,4532.290126882086,4532.290126882086,187,5582.8248693801,5582.8248693801,5582.8248693801,5582.8248693801,0.923451225180636,1036
CS2_36,112,1.0471055576731914,87,2581.296931448509,2581.296931448509,2581.296931448509,2581.296931448509,153,4562.304328331491,4562.304328331491,4562.304328331491,4562.304328331491,186,5552.808144757466,5552.808144757466,5552.808144757466,5552.808144757466,0.9234048969704266,1037
CS2_36,113,1.0468992258496908,87,2581.312540676532,2581.312540676532,2581.312540676532,2581.312540676532,153,4562.320080295816,4562.320080295816,4562.320080295816,4562.320080295816,186,5552.807960492501,5552.807960492501,5552.807960492501,5552.807960492501,0.9232229403235296,1038
CS2_36,114,1.044258204634929,87,2581.297033738869,2581.297033738869,2581.297033738869,2581.297033738869,153,4562.288227972516,4562.288227972516,4562.288227972516,4562.288227972516,185,5522.776843925414,5522.776843925414,5522.776843925414,5522.776843925414,0.9208939182828738,1039
CS2_36,115,1.0476100162270685,88,2611.3272492267424,2611.3272492267424,2611.3272492267424,2611.3272492267424,153,4562.319199331774,4562.319199331774,4562.319199331774,4562.319199331774,184,5492.792298080953,5492.792298080953,5492.792298080953,5492.792298080953,0.9238497609056384,1040
CS2_36,116,1.0522763005600029,85,2521.285107814125,2521.285107814125,2521.285107814125,2521.285107814125,153,4562.3252751279215,4562.3252751279215,4562.3252751279215,4562.3252751279215,186,5552.829939284973,5552.829939284973,5552.829939284973,5552.829939284973,0.9279647899703898,1041
CS2_36,118,1.0433330746061067,82,2431.2390184718824,2431.2390184718824,2431.2390184718824,2431.2390184718824,151,4502.294906462281,4502.294906462281,4502.294906462281,4502.294906462281,185,5522.815041522525,5522.815041522525,5522.815041522525,5522.815041522525,0.9200780792371458,1043
CS2_36,119,1.0420778021697288,88,2611.3273968352005,2611.3273968352005,2611.3273968352005,2611.3273968352005,153,4562.3191309761605,4562.3191309761605,4562.3191309761605,4562.3191309761605,185,5522.807594679034,5522.807594679034,5522.807594679034,5522.807594679034,0.918971099423803,1044
CS2_36,120,1.04236593844524,88,2611.3275598520704,2611.3275598520704,2611.3275598520704,2611.3275598520704,153,4562.300269971194,4562.300269971194,4562.300269971194,4562.300269971194,184,5492.776362197619,5492.776362197619,5492.776362197619,5492.776362197619,0.9192251964877064,1045
CS2_36,121,1.0404798172881584,88,2611.327661094838,2611.327661094838,2611.327661094838,2611.327661094838,152,4532.3044273632695,4532.3044273632695,4532.3044273632695,4532.3044273632695,185,5522.807943494758,5522.807943494758,5522.807943494758,5522.807943494758,0.9175618937767565,1046
CS2_36,122,1.038504633589504,87,2581.296554502624,2581.296554502624,2581.296554502624,2581.296554502624,152,4532.272922296834,4532.272922296834,4532.272922296834,4532.272922296834,183,5462.745821066841,5462.745821066841,5462.745821066841,5462.745821066841,0.9158200499995096,1047
CS2_36,123,1.047194988827297,87,2581.2989657915314,2581.2989657915314,2581.2989657915314,2581.2989657915314,154,4592.322856195271,4592.322856195271,4592.322856195271,4592.322856195271,185,5522.796284301556,5522.796284301556,5522.796284301556,5522.796284301556,0.9234837631029168,1048
CS2_36,124,1.0481894272242511,85,2521.285492529394,2521.285492529394,2521.285492529394,2521.285492529394,152,4532.3102579874685,4532.3102579874685,4532.3102579874685,4532.3102579874685,186,5552.830817487149,5552.830817487149,5552.830817487149,5552.830817487149,0.9243607227167344,1049
CS2_36,125,1.0499445536754664,84,2491.267017602804,2491.267017602804,2491.267017602804,2491.267017602804,152,4532.311360509542,4532.311360509542,4532.311360509542,4532.311360509542,186,5552.831815573445,5552.831815573445,5552.831815573445,5552.831815573445,0.9259085058871872,1050
CS2_36,126,1.0512131198833572,83,2461.256170997629,2461.256170997629,2461.256170997629,2461.256170997629,152,4532.313244356832,4532.313244356832,4532.313244356832,4532.313244356832,187,5582.849288273428,5582.849288273428,5582.849288273428,5582.849288273428,0.9270272090016092,1051
CS2_36,127,1.0520575648905537,83,2461.245157656609,2461.245157656609,2461.245157656609,2461.245157656609,152,4532.29887621681,4532.29887621681,4532.29887621681,4532.29887621681,187,5582.8356893484015,5582.8356893484015,5582.8356893484015,5582.8356893484015,0.9277718948159028,1052
CS2_36,128,1.052647096378884,82,2431.226388009265,2431.226388009265,2431.226388009265,2431.226388009265,152,4532.300087916374,4532.300087916374,4532.300087916374,4532.300087916374,187,5582.836822070822,5582.836822070822,5582.836822070822,5582.836822070822,0.9282917815257512,1053
CS2_36,129,1.0531847790331028,82,2431.242799590167,2431.242799590167,2431.242799590167,2431.242799590167,152,4532.31682263891,4532.31682263891,4532.31682263891,4532.31682263891,187,5582.853960039851,5582.853960039851,5582.853960039851,5582.853960039851,0.9287659446053792,1054
CS2_36,130,1.053980810877789,81,2401.2281860169605,2401.2281860169605,2401.2281860169605,2401.2281860169605,152,4532.302686588082,4532.302686588082,4532.302686588082,4532.302686588082,187,5582.824472960609,5582.824472960609,5582.824472960609,5582.824472960609,0.9294679365852144,1055
CS2_36,131,1.0540433800169424,81,2401.212896166253,2401.212896166253,2401.212896166253,2401.212896166253,152,4532.299764895113,4532.299764895113,4532.299764895113,4532.299764895113,187,5582.824950703187,5582.824950703187,5582.824950703187,5582.824950703187,0.9295231140685828,1056
CS2_36,132,1.054270149567763,81,2401.2288409217726,2401.2288409217726,2401.2288409217726,2401.2288409217726,152,4532.319284564117,4532.319284564117,4532.319284564117,4532.319284564117,187,5582.856996950461,5582.856996950461,5582.856996950461,5582.856996950461,0.9297230940153774,1057
CS2_36,133,1.0545008421560809,81,2401.228977412393,2401.228977412393,2401.228977412393,2401.228977412393,151,4502.307886602706,4502.307886602706,4502.307886602706,4502.307886602706,188,5612.873044147098,5612.873044147098,5612.873044147098,5612.873044147098,0.9299265335484658,1058
CS2_36,134,1.054641950268163,81,2401.2293977416703,2401.2293977416703,2401.2293977416703,2401.2293977416703,151,4502.304838519369,4502.304838519369,4502.304838519369,4502.304838519369,188,5612.87380474573,5612.87380474573,5612.87380474573,5612.87380474573,0.9300509717397676,1059
CS2_36,135,1.0547427583463929,80,2371.2143113082275,2371.2143113082275,2371.2143113082275,2371.2143113082275,152,4532.305567494186,4532.305567494186,4532.305567494186,4532.305567494186,188,5612.842898313364,5612.842898313364,5612.842898313364,5612.842898313364,0.9301398707742626,1060
CS2_36,136,1.0548839161785253,80,2371.214504395204,2371.214504395204,2371.214504395204,2371.214504395204,152,4532.305715057533,4532.305715057533,4532.305715057533,4532.305715057533,188,5612.859487397363,5612.859487397363,5612.859487397363,5612.859487397363,0.9302643528118963,1061
CS2_36,137,1.054888375284456,80,2371.2146009061253,2371.2146009061253,2371.2146009061253,2371.2146009061253,152,4532.321297423623,4532.321297423623,4532.321297423623,4532.321297423623,188,5612.875256669882,5612.875256669882,5612.875256669882,5612.875256669882,0.9302682851377468,1062
CS2_36,138,1.0548806984995949,80,2371.183518244012,2371.183518244012,2371.183518244012,2371.183518244012,152,4532.290428530017,4532.290428530017,4532.290428530017,4532.290428530017,188,5612.844141561771,5612.844141561771,5612.844141561771,5612.844141561771,0.930261515256065,1063
CS2_36,139,1.0478946465625398,80,2371.199297752115,2371.199297752115,2371.199297752115,2371.199297752115,152,4532.290829561069,4532.290829561069,4532.290829561069,4532.290829561069,188,5612.844539480051,5612.844539480051,5612.844539480051,5612.844539480051,0.9241007662065602,1064
CS2_36,140,1.0403334700259703,84,2491.2525705858134,2491.2525705858134,2491.2525705858134,2491.2525705858134,152,4532.275822345866,4532.275822345866,4532.275822345866,4532.275822345866,184,5492.765240105102,5492.765240105102,5492.765240105102,5492.765240105102,0.9174328353665778,1065
CS2_36,141,1.0398458982672238,86,2551.2980576141854,2551.2980576141854,2551.2980576141854,2551.2980576141854,152,4532.3057380751125,4532.3057380751125,4532.3057380751125,4532.3057380751125,184,5492.7947072346,5492.7947072346,5492.7947072346,5492.7947072346,0.917002863291316,1066
CS2_36,142,1.039162651002627,85,2521.267124931037,2521.267124931037,2521.267124931037,2521.267124931037,152,4532.290356084297,4532.290356084297,4532.290356084297,4532.290356084297,184,5492.778932954534,5492.778932954534,5492.778932954534,5492.778932954534,0.9164003319941156,1067
CS2_36,143,1.0369821704677022,86,2551.2668117495487,2551.2668117495487,2551.2668117495487,2551.2668117495487,152,4532.290436304524,4532.290436304524,4532.290436304524,4532.290436304524,184,5492.763375074719,5492.763375074719,5492.763375074719,5492.763375074719,0.9144774442881498,1068
CS2_36,144,1.0446606169948467,87,2581.3126678188564,2581.3126678188564,2581.3126678188564,2581.3126678188564,151,4502.289444603724,4502.289444603724,4502.289444603724,4502.289444603724,183,5462.778036501491,5462.778036501491,5462.778036501491,5462.778036501491,0.921248791333663,1069
CS2_36,145,1.0474618172307189,83,2461.2407428415027,2461.2407428415027,2461.2407428415027,2461.2407428415027,151,4502.282522013877,4502.282522013877,4502.282522013877,4502.282522013877,186,5552.818720947253,5552.818720947253,5552.818720947253,5552.818720947253,0.9237190695174088,1070
CS2_36,146,1.045269506071172,82,2431.2421720989514,2431.2421720989514,2431.2421720989514,2431.2421720989514,151,4502.300362536567,4502.300362536567,4502.300362536567,4502.300362536567,186,5552.8369707315,5552.8369707315,5552.8369707315,5552.8369707315,0.921785748807215,1071
CS2_36,147,1.035514948940758,85,2521.2674485840835,2521.2674485840835,2521.2674485840835,2521.2674485840835,151,4502.260173067334,4502.260173067334,4502.260173067334,4502.260173067334,184,5492.764174028998,5492.764174028998,5492.764174028998,5492.764174028998,0.9131835541612257,1072
CS2_36,148,1.0440609145454531,89,2641.3283148219984,2641.3283148219984,2641.3283148219984,2641.3283148219984,157,4682.366744588608,4682.366744588608,4682.366744588608,4682.366744588608,186,5552.8094678401085,5552.8094678401085,5552.8094678401085,5552.8094678401085,0.9207199352174508,1073
CS2_36,149,1.0456914778641522,87,2581.312578987163,2581.312578987163,2581.312578987163,2581.312578987163,152,4532.289275642277,4532.289275642277,4532.289275642277,4532.289275642277,184,5492.777512318442,5492.777512318442,5492.777512318442,5492.777512318442,0.9221578706216452,1074
CS2_36,150,1.051327219620489,84,2491.270484180899,2491.270484180899,2491.270484180899,2491.270484180899,152,4532.264291187235,4532.264291187235,4532.264291187235,4532.264291187235,186,5552.768946657998,5552.768946657998,5552.768946657998,5552.768946657998,0.9271278294741476,1075
CS2_36,151,1.05207243253543,83,2461.256654454388,2461.256654454388,2461.256654454388,2461.256654454388,152,4532.298381296387,4532.298381296387,4532.298381296387,4532.298381296387,186,5552.819427400704,5552.819427400704,5552.819427400704,5552.819427400704,0.9277850060595448,1076
CS2_36,152,1.0394814902642435,80,2371.2074862217632,2371.2074862217632,2371.2074862217632,2371.2074862217632,149,4442.264380098008,4442.264380098008,4442.264380098008,4442.264380098008,184,5492.800116381659,5492.800116381659,5492.800116381659,5492.800116381659,0.9166815049220652,1077
CS2_36,153,1.0394711623287014,87,2581.296895092746,2581.296895092746,2581.296895092746,2581.296895092746,152,4532.288995843846,4532.288995843846,4532.288995843846,4532.288995843846,183,5462.759638381955,5462.759638381955,5462.759638381955,5462.759638381955,0.9166723970855292,1078
CS2_36,154,1.0398484718753895,87,2581.2970697036217,2581.2970697036217,2581.2970697036217,2581.2970697036217,152,4532.242520353888,4532.242520353888,4532.242520353888,4532.242520353888,184,5492.702576191339,5492.702576191339,5492.702576191339,5492.702576191339,0.9170051328642024,1079
CS2_36,155,1.0386485339209468,87,2581.2196198368183,2581.2196198368183,2581.2196198368183,2581.2196198368183,151,4502.181045066725,4502.181045066725,4502.181045066725,4502.181045066725,183,5462.669523185556,5462.669523185556,5462.669523185556,5462.669523185556,0.9159469505490828,1080
CS2_36,156,1.038279727316901,86,2551.281373016885,2551.281373016885,2551.281373016885,2551.281373016885,151,4502.273663897562,4502.273663897562,4502.273663897562,4502.273663897562,182,5432.746628722452,5432.746628722452,5432.746628722452,5432.746628722452,0.915621713211056,1081
CS2_36,157,1.0462991797254926,85,2521.284799063418,2521.284799063418,2521.284799063418,2521.284799063418,151,4502.2786373721465,4502.2786373721465,4502.2786373721465,4502.2786373721465,184,5492.783355173073,5492.783355173073,5492.783355173073,5492.783355173073,0.9226937811328136,1082
CS2_36,158,1.0475943967449002,83,2461.224939042848,2461.224939042848,2461.224939042848,2461.224939042848,151,4502.266714205078,4502.266714205078,4502.266714205078,4502.266714205078,185,5522.787195695026,5522.787195695026,5522.787195695026,5522.787195695026,0.9238359866436104,1083
CS2_36,159,1.0380607726607742,82,2431.2411839723063,2431.2411839723063,2431.2411839723063,2431.2411839723063,149,4442.267485078512,4442.267485078512,4442.267485078512,4442.267485078512,183,5462.772241335886,5462.772241335886,5462.772241335886,5462.772241335886,0.9154286249400594,1084
CS2_36,160,1.0361672014062844,87,2581.312554084987,2581.312554084987,2581.312554084987,2581.312554084987,151,4502.27335860554,4502.27335860554,4502.27335860554,4502.27335860554,182,5432.746940380428,5432.746940380428,5432.746940380428,5432.746940380428,0.9137587522549752,1085
CS2_36,161,1.0360430323775844,86,2551.2821500063583,2551.2821500063583,2551.2821500063583,2551.2821500063583,151,4502.274643482728,4502.274643482728,4502.274643482728,4502.274643482728,182,5432.747771184193,5432.747771184193,5432.747771184193,5432.747771184193,0.91364925203476,1086
CS2_36,162,1.0357503747960983,87,2581.3127254427527,2581.3127254427527,2581.3127254427527,2581.3127254427527,151,4502.289869609522,4502.289869609522,4502.289869609522,4502.289869609522,182,5432.747608192381,5432.747608192381,5432.747608192381,5432.747608192381,0.9133911677930144,1087
CS2_36,163,1.0327946856581391,86,2551.297592387884,2551.297592387884,2551.297592387884,2551.297592387884,150,4472.274669617618,4472.274669617618,4472.274669617618,4472.274669617618,182,5432.763013280841,5432.763013280841,5432.763013280841,5432.763013280841,0.9107846513783956,1088
CS2_36,164,1.0422655745178986,89,2641.3449894243968,2641.3449894243968,2641.3449894243968,2641.3449894243968,152,4532.306782231375,4532.306782231375,4532.306782231375,4532.306782231375,183,5462.796517487906,5462.796517487906,5462.796517487906,5462.796517487906,0.919136689133976,1089
CS2_36,165,1.0442501159263389,83,2461.256118275982,2461.256118275982,2461.256118275982,2461.256118275982,150,4472.266661914182,4472.266661914182,4472.266661914182,4472.266661914182,184,5492.787459337676,5492.787459337676,5492.787459337676,5492.787459337676,0.9208867851404056,1090
CS2_36,166,1.0360754333269924,83,2461.2414446784824,2461.2414446784824,2461.2414446784824,2461.2414446784824,151,4502.268493315991,4502.268493315991,4502.268493315991,4502.268493315991,184,5492.774136667285,5492.774136667285,5492.774136667285,5492.774136667285,0.9136778252718426,1091
CS2_36,167,1.0324060057093192,86,2551.2820714903646,2551.2820714903646,2551.2820714903646,2551.2820714903646,150,4472.259193647187,4472.259193647187,4472.259193647187,4472.259193647187,182,5432.7476442173065,5432.7476442173065,5432.7476442173065,5432.7476442173065,0.9104418884492292,1092
CS2_36,168,1.033615549557254,87,2581.140950866975,2581.140950866975,2581.140950866975,2581.140950866975,151,4502.102228994627,4502.102228994627,4502.102228994627,4502.102228994627,181,5402.5601819321455,5402.5601819321455,5402.5601819321455,5402.5601819321455,0.9115085418578552,1093
CS2_36,169,1.0326854339225484,86,2551.2975124634395,2551.2975124634395,2551.2975124634395,2551.2975124634395,150,4472.274703853094,4472.274703853094,4472.274703853094,4472.274703853094,182,5432.700534002943,5432.700534002943,5432.700534002943,5432.700534002943,0.910688306184821,1094
CS2_36,170,1.0302572292413323,87,2581.2659167760867,2581.2659167760867,2581.2659167760867,2581.2659167760867,150,4472.180721313227,4472.180721313227,4472.180721313227,4472.180721313227,182,5432.653619196324,5432.653619196324,5432.653619196324,5432.653619196324,0.9085469594246492,1095
CS2_36,171,1.0386713880572884,88,2611.328249679005,2611.328249679005,2611.328249679005,2611.328249679005,151,4502.28970096854,4502.28970096854,4502.28970096854,4502.28970096854,181,5402.747612061619,5402.747612061619,5402.747612061619,5402.747612061619,0.9159671047935708,1096
CS2_36,172,1.0409026693434065,84,2491.270456261176,2491.270456261176,2491.270456261176,2491.270456261176,150,4472.280328889028,4472.280328889028,4472.280328889028,4472.280328889028,183,5462.769891034171,5462.769891034171,5462.769891034171,5462.769891034171,0.9179347918629608,1097
CS2_36,174,1.042009569111773,83,2461.2563915280625,2461.2563915280625,2461.2563915280625,2461.2563915280625,150,4472.267465870944,4472.267465870944,4472.267465870944,4472.267465870944,184,5492.788484235993,5492.788484235993,5492.788484235993,5492.788484235993,0.918910927133254,1099
CS2_36,175,1.0424666775043825,83,2461.256334656151,2461.256334656151,2461.256334656151,2461.256334656151,150,4472.283843126148,4472.283843126148,4472.283843126148,4472.283843126148,183,5462.790161186596,5462.790161186596,5462.790161186596,5462.790161186596,0.91931403465674,1100
CS2_36,176,1.0430447346134315,82,2431.2264030568767,2431.2264030568767,2431.2264030568767,2431.2264030568767,149,4442.253524726315,4442.253524726315,4442.253524726315,4442.253524726315,184,5492.790228735539,5492.790228735539,5492.790228735539,5492.790228735539,0.91982380252237,1101
CS2_36,177,1.0435578517236408,82,2431.2272076552035,2431.2272076552035,2431.2272076552035,2431.2272076552035,150,4472.2548305963865,4472.2548305963865,4472.2548305963865,4472.2548305963865,184,5492.75986763963,5492.75986763963,5492.75986763963,5492.75986763963,0.9202763021283692,1102
